    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1511.71  61435.42      0.00      0.00
 1651.22  67835.16      0.00      0.00
 1645.20  67371.96      1.16      0.00
 1599.00  67741.52      0.00      0.00
 1656.46  67874.42      0.00      0.00
 1641.24  67876.15      0.00      0.00
 1648.04  67876.09      0.00      0.00
 1641.04  67768.90      0.00      0.00
 1694.42  67970.61      0.32      0.00
 1645.57  67878.01      0.00      0.00
 1674.96  67861.31      0.00      0.00
 1695.19  67880.24      0.00      0.00
 1682.08  67860.35      0.00      0.00
 1669.79  67877.39      0.32      0.00
 1620.30  67871.86      0.00      0.00
 1640.28  67861.86      0.00      0.00
 1656.52  67876.44      0.00      0.00
 1695.16  67879.75      0.00      0.00
 1659.33  67869.83      1.15      0.00
 1649.34  67858.34      0.00      0.00
 1698.13  67876.69      0.00      0.00
 1649.90  67864.88      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1646.33  67876.89      0.00      0.00
 1602.52  67864.20      0.00      0.00
 1700.43  67882.07      0.32      0.00
 1621.29  67857.99      0.00      0.00
 1688.21  67869.30      0.00      0.00
 1673.87  67881.27      0.00      0.00
 1639.06  67851.96      0.00      0.00
 1634.78  67808.62      0.32      0.00
 1665.62  67958.78      0.00      0.00
 1664.88  67832.83      0.00      0.00
 1623.53  67877.60      0.00      0.00
 1671.80  67892.89      0.00      0.00
 1689.86  67873.92      0.00      0.00
 1605.74  67875.29      0.32      0.00
 1578.13  67759.39      0.00      0.00
 1752.41  67981.63      0.00      0.00
 1714.75  67867.32      0.00      0.00
 1650.58  67869.77      0.00      0.00
 1630.30  67857.37      0.32      0.00
 1678.08  67884.53      0.00      0.00
 1654.37  67867.32      0.00      0.00
 1640.55  67881.59      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1641.48  67872.48      0.00      0.00
  559.53  22545.38      0.00      0.00
    0.33      0.48      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    1.15      0.00      0.83      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
