    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1520.91  60225.00      0.00      0.00
 1713.58  67873.94      0.00      0.00
 1719.81  67868.78      1.15      0.00
 1674.80  67863.86      0.00      0.00
 1606.28  67869.03      0.00      0.00
 1656.44  67879.72      0.00      0.00
 1638.55  67846.20      0.00      0.00
 1632.89  67898.51      0.00      0.00
 1684.24  67849.73      0.32      0.00
 1714.77  67880.88      0.00      0.00
 1669.50  67884.43      0.00      0.00
 1651.82  67869.49      0.00      0.00
 1553.05  67864.65      0.00      0.00
 1739.98  67880.58      0.32      0.00
 1672.21  67869.28      0.00      0.00
 1688.45  67869.76      0.00      0.00
 1632.63  67761.56      0.00      0.00
 1653.72  67964.64      0.00      0.00
 1689.68  67884.19      0.84      0.00
 1648.29  67871.34      0.32      0.00
 1697.02  67866.03      0.00      0.00
 1646.59  67872.44      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1659.73  67870.57      0.00      0.00
 1629.26  67503.51      0.00      0.00
 1645.82  68244.03      0.32      0.00
 1677.78  67871.16      0.00      0.00
 1628.39  67872.32      0.00      0.00
 1677.70  67860.51      0.00      0.00
 1626.04  67870.23      0.00      0.00
 1673.20  67879.71      0.00      0.00
 1649.31  67869.69      0.32      0.00
 1639.70  67869.69      0.00      0.00
 1674.76  67869.53      0.00      0.00
 1646.42  67869.01      0.00      0.00
 1650.63  67880.24      0.00      0.00
 1621.12  67869.15      0.32      0.00
 1656.90  67868.40      0.00      0.00
 1668.31  67871.67      0.00      0.00
 1680.08  67829.03      0.00      0.00
 1644.88  67904.28      0.00      0.00
 1660.62  67877.37      0.00      0.00
 1644.81  67827.24      0.32      0.00
 1613.05  67916.02      0.00      0.00
 1720.30  67871.55      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1627.72  67699.75      0.00      0.00
  588.41  22929.57      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
