    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1379.13  56699.52      0.00      0.00
 1635.74  67995.79      0.32      0.00
 1573.91  67035.16      0.84      0.00
 1646.83  67941.70      0.00      0.00
 1587.45  67870.64      0.00      0.00
 1559.11  67865.51      0.00      0.00
 1635.42  67751.28      0.00      0.00
 1656.81  67948.33      0.32      0.00
 1641.78  67864.11      0.00      0.00
 1657.87  67877.71      0.00      0.00
 1641.87  67863.47      0.00      0.00
 1642.15  67874.01      0.00      0.00
 1642.60  67879.23      0.32      0.00
 1644.94  67855.47      0.00      0.00
 1657.04  67885.85      0.00      0.00
 1604.88  67866.44      0.00      0.00
 1733.70  67871.88      0.00      0.00
 1638.53  67840.20      0.00      0.00
 1572.15  67887.02      1.15      0.00
 1639.60  67885.61      0.00      0.00
 1550.82  67866.31      0.00      0.00
 1664.28  67871.89      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1641.19  67870.44      0.00      0.00
 1583.85  67850.38      0.32      0.00
 1622.32  67898.85      0.00      0.00
 1607.47  67870.91      0.00      0.00
 1628.98  67864.78      0.00      0.00
 1580.84  67880.64      0.00      0.00
 1556.10  67864.07      0.00      0.00
 1647.32  67870.78      0.32      0.00
  240.20  18983.49      0.00      0.00
    0.00     11.95      0.00      0.00
    1.13    805.77      0.00      0.00
 1119.81  68488.54      0.00      0.00
 1865.56  67877.01      0.32      0.00
 1835.81  67867.91      0.00      0.00
 1642.10  67861.86      0.00      0.00
 1651.06  67881.73      0.00      0.00
 1647.22  67866.28      0.00      0.00
 1648.95  67877.00      0.32      0.00
 1665.65  67844.42      0.00      0.00
 1647.87  67894.17      0.00      0.00
 1653.64  67163.26      0.00      0.00
 1665.54  68565.80      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1638.01  67822.76      0.00      0.00
  544.48  21690.60      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    1.15      0.00      1.15      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
