ethernetInput ethernetOutput mobileInput mobileOutput wifiInput wifiOutput sumInput sumOutput
0.0 0.0 0.600048828125 24.5533105469 0.0 0.0 0.600048828125 24.5533105469 
WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp 
0.0 0.0 0.62443359375 25.5628808594 0.0 0.0 0.62443359375 25.5628808594 
0.0 0.0 0.5928515625 25.0904882812 0.54345703125 26.9903222656 1.13630859375 52.0808105469 
0.0 0.0 0.606455078125 26.9197753906 1.36396484375 66.2769726562 1.97041992188 93.1967480469 
0.0 0.0 0.5550390625 25.7886132813 1.15372070313 66.26890625 1.70875976562 92.0575195312 
0.0 0.0 0.53263671875 24.6019628906 1.17426757813 66.2965820312 1.70690429687 90.8985449219 
0.0 0.0 0.530166015625 24.02125 1.14883789063 66.2781542969 1.67900390625 90.2994042969 
0.0 0.0 0.589736328125 26.2708496094 1.22141601563 66.2817089844 1.81115234375 92.5525585938 
EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp EthernetUp 
0.0 0.00068359375 0.746884765625 26.6717578125 1.19903320312 66.2850683594 1.94591796875 92.9575097656 
0.548349609375 33.8858007812 0.464267578125 25.5160058594 0.8282421875 66.2763183594 1.840859375 125.678125 
1.62509765625 82.5771679688 0.487265625 22.1924121094 1.1173828125 59.572421875 3.22974609375 164.342001953 
1.93000976562 85.5004199219 0.40591796875 17.6494335938 1.21692382813 52.860625 3.5528515625 156.010478516 
1.97120117187 86.3939746094 0.444951171875 18.5121777344 1.27514648438 56.0214746094 3.69129882812 160.927626953 
1.96333007813 86.6692675781 0.551533203125 23.4995117188 1.21383789063 53.3563378906 3.72870117188 163.525117188 
1.804609375 82.8738671875 0.200693359375 8.093359375 1.34721679687 59.9051367188 3.35251953125 150.872363281 
1.87306640625 82.4027832031 0.00958984375 0.311552734375 1.17045898437 51.6539355469 3.05311523437 134.368271484 
1.73059570313 79.9296191406 0.0971484375 4.33305664063 1.14547851563 53.9275292969 2.97322265625 138.190205078 
1.97442382812 87.2473730469 0.0 0.0 1.388671875 60.518046875 3.36309570312 147.765419922 
1.98743164063 87.9638867188 0.02482421875 0.80791015625 1.26061523437 57.5825390625 3.27287109375 146.354335937 
1.90251953125 85.2632421875 0.17740234375 6.04037109375 1.28053710937 58.6823632812 3.36045898438 149.985976562 
1.78037109375 85.3139453125 0.391552734375 15.9159765625 1.3033203125 65.3257519531 3.47524414062 166.555673828 
1.36342773438 79.5271777344 0.3841796875 20.2364257812 1.13603515625 66.2837597656 2.88364257813 166.047363281 
1.87119140625 84.3905078125 0.0993359375 4.18189453125 1.27344726562 56.9763574219 3.24397460937 145.548759766 
1.8847265625 84.2478710938 0.0565625 2.11245117188 1.13431640625 50.5540625 3.07560546875 136.914384766 
1.825234375 80.6126464844 0.04341796875 1.58725585937 1.17235351563 54.5500585938 3.04100585937 136.749960938 
1.807109375 82.341015625 0.02142578125 0.807451171875 1.25705078125 58.1793554688 3.0855859375 141.327822266 
1.8779296875 83.2439648438 0.07029296875 2.78969726563 1.28647460937 56.7026074219 3.23469726562 142.736269531 
1.90467773438 84.4152832031 0.06724609375 2.76342773438 1.30735351563 59.306171875 3.27927734375 146.484882812 
1.97807617187 85.6704296875 0.1072265625 4.03784179688 1.34134765625 58.2634765625 3.42665039062 147.971748047 
2.00831054688 85.3269335937 0.150791015625 5.90018554687 1.30619140625 56.8193457031 3.46529296875 148.046464844 
1.92213867187 84.4002832031 0.194052734375 8.55837890625 1.34633789063 61.2334960937 3.46252929688 154.192158203 
1.93131835938 85.3188476562 0.259384765625 11.5742675781 1.40171875 61.7139355469 3.592421875 158.607050781 
1.85936523438 82.8147460938 0.168984375 6.92278320313 1.28344726562 58.1519628906 3.311796875 147.889492188 
1.84865234375 83.1864160156 0.091826171875 3.85655273438 1.31512695313 59.0854199219 3.25560546875 146.128388672 
EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest 
