ethernetInput ethernetOutput mobileInput mobileOutput wifiInput wifiOutput sumInput sumOutput
1.19317382812 58.7169238281 0.644951171875 23.9000585937 1.0657421875 46.184609375 2.9038671875 128.801591797 
1.13905273438 89.2032910156 0.49109375 28.3272949219 0.837451171875 66.3780566406 2.46759765625 183.908642578 
1.02944335938 89.2294824219 0.497548828125 28.3240722656 0.846533203125 66.29234375 2.37352539063 183.845898438 
0.96517578125 87.5214355469 0.4640234375 28.2278808594 0.771669921875 66.2598242187 2.20086914063 182.009140625 
1.06708984375 84.162421875 0.58751953125 27.7695605469 0.86537109375 66.2906152344 2.51998046875 178.222597656 
1.59354492187 78.2527734375 0.8780859375 27.4469921875 1.38036132813 66.2770214844 3.8519921875 171.976787109 
0.893515625 88.6174316406 0.49716796875 28.1153417969 0.770703125 66.2124316406 2.16138671875 182.945205078 
0.974541015625 89.1300292969 0.4994140625 28.38734375 0.86169921875 66.3485644531 2.33565429688 183.8659375 
0.947314453125 88.794609375 0.48681640625 28.1673339844 0.78046875 66.2919042969 2.21459960938 183.253847656 
1.014453125 89.798984375 0.50458984375 28.3861328125 0.749140625 66.2710253906 2.26818359375 184.456142578 
0.931474609375 87.88640625 0.451474609375 28.1448925781 0.7463671875 66.2855078125 2.12931640625 182.316806641 
0.91595703125 89.6482617188 0.46771484375 28.3324511719 0.828427734375 66.2768652344 2.21209960938 184.257578125 
0.93783203125 90.2775 0.5016796875 28.3689746094 0.775791015625 66.2812988281 2.21530273437 184.927773438 
0.89197265625 89.0789355469 0.50453125 28.3076171875 0.753876953125 66.2529980469 2.15038085937 183.639550781 
EthernetDown EthernetDown EthernetDown EthernetDown EthernetDown EthernetDown EthernetDown EthernetDown 
0.0011328125 0.0230859375 0.5709375 23.33203125 1.2457421875 66.3010644531 1.8178125 89.6561816406 
0.0 0.0 0.591591796875 25.749375 1.36126953125 66.2875097656 1.95286132813 92.0368847656 
0.0 0.0 0.686279296875 28.3934960937 1.55263671875 66.2811132813 2.23891601563 94.674609375 
0.0 0.0 0.78548828125 26.0269335938 1.42797851562 66.2775390625 2.21346679688 92.3044726562 
0.0 0.0 0.670478515625 27.9775097656 1.57038085937 66.2795898438 2.240859375 94.2570996094 
0.0 0.0 0.812548828125 27.9039648437 1.5114453125 66.2693359375 2.32399414062 94.1733007813 
0.0 0.0 0.6106640625 25.8076855469 1.47388671875 66.2953808594 2.08455078125 92.1030664063 
WifiDown WifiDown WifiDown WifiDown WifiDown WifiDown WifiDown WifiDown 
0.0 0.0 0.58974609375 24.0482714844 0.26458984375 10.674453125 0.8543359375 34.7227246094 
0.0 0.0 0.613525390625 25.0469824219 0.0 0.0 0.613525390625 25.0469824219 
0.0 0.0 0.5813671875 23.8352246094 0.0003125 0.0 0.5816796875 23.8352246094 
0.0 0.0 0.695126953125 22.3162792969 0.0 0.0 0.695126953125 22.3162792969 
0.0 0.0 0.581826171875 23.9575390625 0.0 0.0 0.581826171875 23.9575390625 
0.0 0.0 0.59767578125 24.4446386719 0.0 0.0 0.59767578125 24.4446386719 
WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp WifiUp 
