    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1494.87  61643.41      0.00      0.00
 1623.77  66836.99      0.00      0.00
 1632.47  67884.71      1.16      0.00
 1659.89  67856.50      0.00      0.00
 1648.54  67877.10      0.00      0.00
 1634.33  67873.98      0.00      0.00
 1645.79  67863.06      0.00      0.00
 1625.49  67741.76      0.00      0.00
 1699.38  68000.26      0.32      0.00
 1641.66  67878.90      0.00      0.00
 1566.95  67864.07      0.00      0.00
 1681.69  67879.63      0.00      0.00
 1688.56  67808.37      0.00      0.00
 1667.54  67930.92      0.32      0.00
 1636.70  67868.61      0.00      0.00
 1658.29  67873.94      0.00      0.00
 1634.55  67871.35      0.00      0.00
 1626.01  67873.16      0.00      0.00
 1681.92  67856.95      0.83      0.00
 1677.63  67871.30      0.32      0.00
 1641.40  67872.32      0.00      0.00
 1667.72  67880.42      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1655.87  67872.27      0.00      0.00
 1663.94  67859.25      0.00      0.00
 1647.35  67871.50      0.32      0.00
 1631.33  67881.46      0.00      0.00
 1654.61  67873.03      0.00      0.00
 1655.36  67766.17      0.00      0.00
 1656.78  67962.58      0.00      0.00
 1660.13  67881.44      0.32      0.00
  595.94  34709.60      0.00      0.00
    0.00     11.97      0.00      0.00
 1171.97  36695.85      0.00      0.00
 1188.41  67872.51      0.00      0.00
 1253.49  67871.43      0.00      0.00
 1215.40  67869.18      0.32      0.00
 1630.47  67866.03      0.00      0.00
 1605.21  67869.16      0.00      0.00
 1598.03  67873.89      0.00      0.00
 1653.78  67871.18      0.00      0.00
 1656.81  67823.78      0.32      0.00
 1641.72  67920.98      0.00      0.00
 1638.23  67864.47      0.00      0.00
 1573.51  67871.10      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1314.82  67868.51      0.00      0.00
  520.67  21255.00      0.00      0.00
    0.33      0.48      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
