    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1503.81  60836.80      0.00      0.00
 1648.40  67873.75      0.00      0.00
 1663.54  67869.56      1.15      0.00
 1657.31  67869.96      0.00      0.00
 1559.33  67867.95      0.00      0.00
 1634.29  67875.10      0.00      0.00
 1619.32  67874.37      0.00      0.00
 1641.96  67865.88      0.00      0.00
 1642.33  67870.94      0.32      0.00
 1663.90  67863.86      0.00      0.00
 1695.83  67886.52      0.00      0.00
 1681.53  67862.53      0.00      0.00
 1683.01  67870.85      0.00      0.00
 1685.37  67871.76      0.32      0.00
 1669.07  67870.73      0.00      0.00
 1652.16  67871.26      0.00      0.00
 1637.59  67865.90      0.00      0.00
 1601.97  67875.03      0.00      0.00
 1655.12  67870.91      0.83      0.00
 1678.77  67867.51      0.32      0.00
 1660.46  67872.98      0.00      0.00
 1645.64  67873.25      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1658.67  67845.36      0.00      0.00
 1665.03  67893.86      0.00      0.00
 1653.25  67871.58      0.32      0.00
 1668.79  67861.03      0.00      0.00
 1646.57  67887.46      0.00      0.00
 1654.39  67861.27      0.00      0.00
 1633.99  67875.94      0.00      0.00
 1652.97  67831.47      0.00      0.00
  595.46  34643.25      0.32      0.00
 1337.50  45230.18      0.00      0.00
 1847.71  67871.44      0.00      0.00
 1880.93  67873.26      0.00      0.00
 1667.37  67867.66      0.00      0.00
 1631.86  67871.45      0.32      0.00
 1640.25  67872.66      0.00      0.00
 1650.09  67846.53      0.00      0.00
 1679.65  67886.06      0.00      0.00
 1673.43  67881.19      0.00      0.00
 1655.02  67869.09      0.32      0.00
 1665.16  67868.74      0.00      0.00
 1653.49  67875.67      0.00      0.00
 1654.36  67858.98      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1656.49  67880.03      0.00      0.00
  519.55  21260.11      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
