    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1259.24  60670.64   1118.94  56884.42
 1145.16  67796.50   1297.79  71638.10
 1150.03  67404.67   1244.53  72052.44
 1398.79  67866.92   1483.57  72047.95
 1306.21  67858.98   1428.63  72036.57
 1361.51  67886.39   1442.24  72060.49
 1190.83  67860.97   1273.39  72042.38
 1410.17  67876.51   1484.44  72053.71
 1354.29  67854.79   1377.57  71830.05
 1320.11  67889.36   1406.39  72066.61
 1386.55  67870.37   1404.74  72047.93
 1389.44  67864.68   1487.38  72045.57
 1032.31  67868.06    950.55  72045.48
 1265.79  67882.34   1267.57  72059.90
 1052.76  67854.19   1059.04  72035.18
 1045.65  67882.95   1018.78  72060.55
 1191.32  67872.74   1218.73  72050.45
 1592.52  67858.93   1696.00  72047.71
 2022.28  67874.02   2109.24  70555.43
 2125.69  67874.68   2199.51  72027.83
 2009.81  67869.16   2147.73  72074.29
 1891.09  67877.00   2030.88  72051.32
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1956.60  67876.59   2106.60  71973.62
 2082.47  67845.89   2083.96  69919.96
 2087.49  67862.48   2177.10  72042.50
 1996.11  67895.19   2135.90  72074.28
 2022.32  67871.19   2097.33  72040.51
 2147.77  67877.15   2296.87  72060.94
 2023.06  67865.04   2142.96  72039.32
 2160.35  67366.82   2137.52  71516.26
 1999.74  68355.43   2147.70  72596.20
 1968.75  67905.69   2133.08  72034.56
 2136.36  67840.02   2363.50  72065.80
 2106.13  67862.86   2104.04  72019.64
 1973.27  67895.06   2085.78  72072.66
 1859.75  67871.11   1987.31  72036.75
 2087.62  67875.76   2192.45  72064.89
 2003.15  67860.13   2123.85  72049.03
 2163.31  67848.86   2236.87  72038.49
 1978.63  67907.87   2097.89  72060.86
 2129.95  67843.62   2191.43  72024.65
 2003.20  67881.66   2207.65  72047.21
 2042.78  67875.56   2070.91  72080.30
 1946.86  67689.86   2182.79  72028.55
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 2031.76  67867.80   2115.93  72036.91
  663.83  22522.48    631.52  18787.97
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      1.16      0.48
    0.83      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
