    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1532.93  60441.65      0.00      0.00
 1647.03  67870.17      0.00      0.00
 1656.45  67870.78      0.83      0.00
 1635.35  67868.81      0.32      0.00
 1636.76  67868.20      0.00      0.00
 1667.17  67883.50      0.00      0.00
 1658.32  67860.36      0.00      0.00
 1633.34  67871.79      0.00      0.00
 1665.10  67873.38      0.32      0.00
 1649.17  67867.73      0.00      0.00
 1583.15  67881.17      0.00      0.00
 1748.93  67856.89      0.00      0.00
 1672.53  67879.08      0.00      0.00
 1699.24  67810.43      0.00      0.00
 1673.35  67917.03      0.32      0.00
 1692.14  67888.61      0.00      0.00
 1719.75  67833.83      0.00      0.00
 1724.69  67900.65      0.00      0.00
 1633.71  67872.47      0.83      0.00
 1635.10  67870.71      0.32      0.00
 1682.64  67873.02      0.00      0.00
 1671.54  67873.80      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1652.59  67865.96      0.00      0.00
 1660.08  67872.69      0.00      0.00
 1598.69  67845.53      0.32      0.00
 1681.86  67894.51      0.00      0.00
 1680.47  67874.96      0.00      0.00
 1676.05  67864.88      0.00      0.00
 1645.57  67873.23      0.00      0.00
 1667.55  67870.37      0.00      0.00
 1636.61  67869.89      0.32      0.00
 1653.30  67869.97      0.00      0.00
 1710.23  67882.14      0.00      0.00
 1645.38  67869.89      0.00      0.00
 1661.55  67870.64      0.00      0.00
 1650.67  67772.37      0.32      0.00
 1655.35  67963.96      0.00      0.00
 1639.79  67873.48      0.00      0.00
 1662.54  67862.47      0.00      0.00
 1631.06  67870.82      0.00      0.00
 1656.84  67873.58      0.00      0.00
 1657.13  67871.05      0.32      0.00
 1626.33  67862.98      0.00      0.00
 1711.95  67710.97      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1672.34  68042.16      0.00      0.00
  690.41  28003.27      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
