    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1090.88  58507.66    984.42  55775.96
 1528.19  67686.89   1517.29  71805.09
 1325.69  67882.68   1488.12  72048.29
 1257.36  67356.76   1320.04  71609.99
 1085.29  67570.91   1143.57  71245.72
 1281.55  67857.29   1285.09  72043.76
 1207.92  67875.54   1328.65  72050.66
 1263.94  67752.91   1343.16  71883.45
 1458.66  67841.69   1525.71  72023.39
 1379.81  67890.43   1472.02  72071.61
 1393.59  67882.68   1490.40  72048.29
 1728.50  67862.19   1793.77  72016.05
 1909.83  67880.36   1972.04  72060.74
 1855.95  67845.89   1935.32  72047.35
 1950.77  67895.72   1995.93  72073.32
 1914.25  67859.21   1965.02  72048.79
 1807.30  67882.07   1894.01  72035.67
 1856.88  67868.27   1922.36  72049.39
 1902.95  67871.70   2007.57  72064.27
 1997.08  67872.33   2107.37  72051.48
 1993.93  67868.97   2035.17  72035.21
 1933.87  67866.14   2090.38  72054.67
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1826.92  67848.56   1929.21  72053.16
 1998.68  67892.48   2135.27  72045.98
 1901.95  67874.81   2011.41  72053.37
 1851.74  67872.86   1920.10  72029.56
 1880.20  67869.59   1951.91  72070.31
 2103.99  67859.41   2176.90  72028.74
 1829.25  67879.60   1886.20  72056.25
 1857.88  67865.23   2014.20  72056.66
 1868.14  67875.24   1929.54  72054.57
 1817.70  67871.32   1950.56  72048.94
 1915.32  67860.64   1987.71  72038.33
 1860.52  67783.36   2043.04  72057.96
 2047.28  67970.91   2123.19  72051.52
 1891.32  67872.20   2011.82  72049.87
 1877.57  67868.06   1943.85  72045.48
 1911.21  67870.17   1926.40  72051.41
 1860.63  67874.55   1962.99  72043.34
 1845.77  67872.20   1981.95  72049.87
 1897.98  67845.34   2058.49  72034.81
 2000.15  67896.31   2073.86  72054.20
 1907.21  67834.85   2086.90  72024.36
 1967.50  67904.92   2077.91  72094.37
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1836.33  67821.76   1950.71  71851.37
  638.58  22908.93    654.39  24221.16
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
