    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1468.49  59812.93      0.00      0.00
 1615.88  66458.81      0.00      0.00
 1656.15  67875.34      1.16      0.00
 1622.46  66400.17      0.00      0.00
 1647.42  67866.06      0.00      0.00
 1642.58  67868.45      0.00      0.00
 1612.61  67826.77      0.00      0.00
 1675.63  67923.03      0.00      0.00
 1669.47  67489.64      0.32      0.00
 1567.63  67156.93      0.00      0.00
 1666.96  64741.68      0.00      0.00
 1697.18  68397.30      0.00      0.00
 1783.28  67866.41      0.00      0.00
 1698.09  67810.36      0.32      0.00
 1571.78  67938.86      0.00      0.00
 1568.45  67864.77      0.00      0.00
 1704.89  67861.64      0.00      0.00
 1587.21  67881.66      0.00      0.00
 1739.84  67871.04      0.84      0.00
 1616.44  67863.43      0.32      0.00
 1781.35  67882.81      0.00      0.00
 1534.76  67803.34      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1649.02  67929.27      0.00      0.00
 2398.15  63031.14      0.00      0.00
 1666.16  67865.76      0.32      0.00
 1542.82  67883.15      0.00      0.00
 1789.07  67860.08      0.00      0.00
 1624.99  67870.57      0.00      0.00
 1658.85  67873.87      0.00      0.00
 1586.55  67867.66      0.00      0.00
 1747.91  67880.07      0.32      0.00
 1614.13  67866.71      0.00      0.00
 1599.36  67870.12      0.00      0.00
 1728.35  67867.12      0.00      0.00
 1683.67  67874.89      0.00      0.00
 1602.58  67876.35      0.32      0.00
 1691.70  67863.52      0.00      0.00
 1651.32  67867.53      0.00      0.00
 1474.07  67838.12      0.00      0.00
 1741.27  67901.50      0.00      0.00
 1689.44  67881.45      0.00      0.00
 1740.07  67763.76      0.32      0.00
 1621.53  67977.28      0.00      0.00
 1581.77  67866.57      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1802.91  67875.48      0.00      0.00
  598.02  24374.65      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
