    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1197.06  60884.16   1077.94  58619.96
 1063.12  67869.62   1093.39  72047.14
 1149.10  67860.97   1223.78  72038.69
 1088.24  67884.03   1112.86  72061.70
 1297.89  67865.54   1389.99  72040.59
 1365.87  67854.59   1404.67  72031.14
 1434.78  67879.74   1505.39  72066.89
 1278.32  67885.80   1402.87  72051.60
 1147.97  67858.20   1193.77  72059.68
 1317.27  67882.33   1336.78  72037.42
 1210.96  67858.86   1315.18  72037.92
 1009.27  67883.12   1051.33  72061.46
 1248.51  67871.54   1268.18  72051.38
 1932.92  67001.68   2044.93  71008.51
 2090.00  68731.16   2158.96  73100.13
 1876.80  67886.40   1999.14  72053.71
 2031.77  67859.37   2150.14  72037.73
 2057.44  67856.77   2113.99  72034.23
 1854.56  67889.50   1925.90  72037.05
 2020.93  67877.73   1976.05  72082.61
 1963.59  67873.50   1967.17  70054.81
 2000.79  67857.84   2184.72  72071.23
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 2087.54  67856.60   2171.78  72046.75
 1970.47  67878.07   2050.48  72043.39
 2082.81  67883.07   2122.00  72048.66
 2061.53  67876.06   2100.24  72043.46
 2081.29  67841.89   2139.37  72033.36
 2020.45  67868.15   2210.17  72066.55
 1976.72  67889.04   2198.00  72041.81
 2035.88  67864.05   2161.43  72047.15
 1161.29  52871.91   1224.77  54595.60
    0.00     23.94      0.00     23.94
    0.00      0.00      0.00      0.00
    0.00     11.97      0.00     11.97
    0.32      0.00      0.32      0.00
 1568.33  57600.64      0.00     11.97
 1847.62  67874.50      0.00      0.00
 1647.70  67864.66      0.00      0.00
 1710.83  67870.56      0.00      0.00
 1246.99  67820.59   1158.92  41891.46
  590.81  22196.34   1586.71  43673.00
 1568.70  65912.44   1382.91  50072.37
 1894.21  67872.79   1958.07  72029.49
 1936.48  67854.20   2035.47  72051.66
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1950.56  67864.84   2062.28  72030.82
  498.77  17464.13    454.17  15081.76
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    1.15      0.00      0.83      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
