    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1582.46  61936.05      0.00      0.00
 1683.16  67881.19      0.00      0.00
 1651.60  67865.10      1.16      0.00
 1650.15  67859.86      0.00      0.00
 1648.00  67878.84      0.00      0.00
 1646.96  67874.03      0.00      0.00
 1662.33  67874.23      0.00      0.00
 1659.91  67861.03      0.00      0.00
 1656.63  67877.05      0.32      0.00
 1656.09  67847.94      0.00      0.00
 1674.34  67892.54      0.00      0.00
 1688.83  67874.18      0.00      0.00
 1664.08  67866.78      0.00      0.00
 1669.63  67867.93      0.32      0.00
 1640.58  67878.14      0.00      0.00
 1657.37  67868.54      0.00      0.00
 1647.88  67865.49      0.00      0.00
 1655.59  67869.49      0.00      0.00
 1656.66  67878.60      0.84      0.00
 1634.66  67875.89      0.32      0.00
 1654.82  67865.80      0.00      0.00
 1640.02  67871.39      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1659.91  67869.69      0.00      0.00
 1648.73  67871.86      0.00      0.00
 1656.30  67871.92      0.32      0.00
 1639.52  67802.66      0.00      0.00
 1663.64  67939.71      0.00      0.00
 1634.62  67870.58      0.00      0.00
 1650.01  67870.03      0.00      0.00
 1648.63  67871.39      0.00      0.00
  466.85  28967.89      0.32      0.00
  119.40   4129.62      0.00      0.00
 1936.61  67885.29      0.00      0.00
 1892.54  67867.97      0.00      0.00
 1667.58  67865.89      0.00      0.00
 1623.29  67819.44      0.32      0.00
 1664.46  67929.97      0.00      0.00
 1669.36  67869.83      0.00      0.00
 1636.17  67870.89      0.00      0.00
 1651.97  67871.76      0.00      0.00
 1664.58  67870.55      0.00      0.00
 1683.59  67870.43      0.32      0.00
 1650.23  67851.60      0.00      0.00
 1651.71  67892.68      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1652.52  67869.84      0.00      0.00
  580.57  23637.97      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
