    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1444.73  58214.04      0.00      0.00
 1617.46  67868.95      0.00      0.00
 1609.41  67041.27      1.16      0.00
 1626.07  67872.02      0.00      0.00
 1582.57  67639.51      0.00      0.00
 1606.19  67870.39      0.00      0.00
 1656.75  67861.22      0.00      0.00
 1634.92  67872.45      0.00      0.00
 1651.27  67870.49      0.32      0.00
 1607.66  67880.20      0.00      0.00
 1467.37  67871.86      0.00      0.00
 1681.55  67863.73      0.00      0.00
 1695.86  67865.70      0.00      0.00
 1703.96  67879.15      0.32      0.00
 1633.68  67879.95      0.00      0.00
 1614.80  67859.05      0.00      0.00
 1623.94  67882.95      0.00      0.00
 1619.42  67865.41      0.00      0.00
 1491.09  67863.47      0.84      0.00
 1637.53  67875.86      0.32      0.00
 1645.53  67863.86      0.00      0.00
 1598.98  67874.96      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1651.55  67866.10      0.00      0.00
 1645.66  67881.14      0.00      0.00
 1642.19  67863.81      0.32      0.00
 1650.82  67867.32      0.00      0.00
 1656.93  67881.90      0.00      0.00
 1397.78  67877.51      0.00      0.00
 1529.34  67858.94      0.00      0.00
 1638.48  67877.57      0.00      0.00
   77.03  12515.11      0.32      0.00
 1535.94  41464.93      0.00      0.00
 1872.91  67871.31      0.00      0.00
 1671.49  67863.85      0.00      0.00
 1646.39  67874.31      0.00      0.00
 1648.05  67874.14      0.32      0.00
 1663.17  67874.65      0.00      0.00
 1658.88  67862.72      0.00      0.00
 1646.98  67868.57      0.00      0.00
 1637.22  67879.34      0.00      0.00
 1657.91  67857.59      0.00      0.00
 1636.59  67883.99      0.32      0.00
 1565.61  67859.35      0.00      0.00
 1526.42  67874.51      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1595.20  67861.35      0.00      0.00
  624.77  25412.51      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
