    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1219.93  59796.72   1065.70  56657.65
 1075.06  65871.90   1149.50  72051.89
 1196.03  67659.16   1271.06  72052.46
 1063.52  67788.68   1232.79  72014.25
 1213.26  67948.64   1242.09  72078.71
 1191.04  67878.62   1223.63  72043.95
 1223.43  67874.29   1274.35  72053.57
 1116.40  67855.16   1218.13  72046.70
 1541.36  67869.56   1530.83  72038.78
 2045.19  67881.65   2232.65  72059.12
 1986.36  67877.28   2092.86  72055.27
 2018.52  67865.04   2178.91  72046.70
 2026.42  67829.94   2210.62  72056.58
 1958.99  67915.03   2004.00  72045.24
 1930.09  67861.69   2029.70  72053.01
 1752.27  59191.10   1915.46  61460.22
 1984.01  67857.52   2001.68  72035.02
 1755.45  67550.07   1757.00  69118.58
 1898.83  65849.54   1881.63  64125.81
 1936.61  58463.03   1844.42  58946.59
 1746.87  66169.61   1815.10  68452.40
 1784.18  65900.25   1711.03  64705.27
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1767.08  67514.26   1774.62  68290.15
 2039.43  59470.63   1934.46  59460.14
 1851.14  67327.61   1922.38  71221.31
 1896.04  59200.50   1969.44  61249.61
 1784.01  64578.12   1764.00  66689.61
 1790.62  67885.92   1836.48  68388.68
 1785.44  65261.31   1798.90  63847.80
 1811.06  61346.06   1878.84  64026.26
  747.44  27155.18    757.26  27298.80
    0.00     11.98      0.00     11.98
    0.00      0.00      0.00      0.00
    0.33     12.45      0.00     11.97
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32     11.98
    0.00     11.96      0.00      0.00
    0.00      0.00      0.00      0.00
 1727.27  57889.60      0.00      0.00
 1440.19  67853.12      0.00      0.00
  638.02  59014.31    488.23  50683.02
  668.17  61725.56    637.99  61532.02
  692.14  61849.53    653.41  61840.16
  692.86  58272.83    694.92  58305.62
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
   25.63  10595.76    943.97  69456.06
   44.50     14.87    821.69  41231.55
   79.37      0.73     78.49     48.66
    0.67      0.73      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
