ethernetInput ethernetOutput mobileInput mobileOutput wifiInput wifiOutput sumInput sumOutput
1.40456054687 63.2856542969 0.646357421875 27.6695605469 1.51338867188 66.2832324219 3.56430664062 157.238447266 
1.56991210937 68.5684765625 0.662587890625 27.9546289063 1.525546875 66.2829492188 3.758046875 162.806054688 
1.3733203125 78.2534960938 0.504482421875 26.7016992188 1.04811523437 66.1982324219 2.92591796875 171.153427734 
0.92134765625 73.5849511719 0.392353515625 26.2933203125 0.723818359375 66.3620117187 2.03751953125 166.240283203 
0.7667578125 82.7923339844 0.457255859375 27.5512988281 0.555390625 66.2811816406 1.77940429687 176.624814453 
0.910029296875 86.8948730469 0.446015625 27.907421875 0.77162109375 66.2658496094 2.12766601563 181.068144531 
0.71103515625 85.2464746094 0.568466796875 27.8040332031 0.589404296875 66.2902832031 1.86890625 179.340791016 
0.945546875 86.1660644531 0.439248046875 27.5795996094 0.79884765625 66.2586816406 2.18364257813 180.004345703 
0.9731640625 86.6072070312 0.48615234375 27.8607128906 0.79341796875 66.3082128906 2.252734375 180.776132813 
0.95123046875 89.1027539063 0.4502734375 28.1856835937 0.709296875 66.28078125 2.11080078125 183.56921875 
0.77546875 88.457265625 0.44494140625 28.3432519531 0.635556640625 66.2751464844 1.85596679687 183.075664063 
0.946171875 83.817734375 0.531240234375 27.3546972656 0.85638671875 66.2800585937 2.33379882812 177.452490234 
EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest EndOfTheTest 
