    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1384.11  55950.88      0.00      0.00
 1588.91  67116.76      0.83      0.00
 1614.83  67996.91      0.32      0.00
 1636.51  67872.87      0.00      0.00
 1576.98  67869.14      0.00      0.00
 1550.49  67868.99      0.00      0.00
 1636.12  67872.66      0.00      0.00
 1646.90  67871.71      0.00      0.00
 1689.42  67868.67      0.32      0.00
 1633.62  67868.87      0.00      0.00
 1624.92  67871.11      0.00      0.00
 1636.61  67877.01      0.00      0.00
 1640.16  67868.27      0.00      0.00
 1580.63  67867.78      0.32      0.00
 1719.65  67869.89      0.00      0.00
 1697.63  67871.11      0.00      0.00
 1624.07  67773.15      0.00      0.00
 1700.36  67978.78      0.83      0.00
 1705.75  67865.53      0.00      0.00
*** network params change on H4 ***
 1666.55  67872.15      0.32      0.00
  270.66  12424.76      0.00      0.00
  283.86    287.28      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  272.35   7247.69      0.00      0.00
  267.38   3041.16      0.00      0.00
  267.04   3962.77      0.32      0.00
  263.37   3639.55      0.00      0.00
  253.36    945.76      0.00      0.00
  242.09   8256.39      0.00      0.00
  278.69   3746.10      0.00      0.00
  282.71   4752.04      0.00      0.00
  282.50   2275.13      0.32      0.00
  268.83   7126.29      0.00      0.00
  285.04   3746.04      0.00      0.00
  277.34   3807.55      0.00      0.00
  276.62   3830.86      0.00      0.00
  239.33   3902.35      0.32      0.00
  198.25   4381.72      0.00      0.00
  174.09   4464.82      0.00      0.00
  150.07   4464.81      0.00      0.00
*** network params deleted on H4 ***
  162.21   3914.17      0.00      0.00
  982.00  40063.71      0.00      0.00
 1631.76  67732.23      0.32      0.00
 1662.63  68006.12      0.00      0.00
 1640.95  67870.37      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1651.80  67876.92      0.00      0.00
 1605.17  67867.87      0.00      0.00
 1711.86  67868.11      0.32      0.00
 1626.22  67869.22      0.00      0.00
 1668.97  67874.19      0.00      0.00
 1650.69  67872.76      0.84      0.00
 1663.55  67794.27      0.00      0.00
 1660.28  67943.75      0.32      0.00
 1639.59  67870.13      0.00      0.00
 1660.44  67867.86      0.00      0.00
 1618.08  67877.80      0.00      0.00
 1700.25  67860.74      0.00      0.00
 1628.25  67880.98      0.00      0.00
 1669.60  67844.33      0.32      0.00
 1685.09  67892.89      0.00      0.00
 1638.02  67876.09      0.00      0.00
  744.17  30785.79      0.00      0.00
    0.00      0.00      0.00      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
