    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1150.26  58726.84   1114.72  57323.28
 1248.02  67868.20   1351.69  72045.63
 1232.89  67869.62   1226.57  72023.20
 1119.01  67805.78   1216.15  71899.26
 1324.53  67876.92   1401.29  72197.77
 1354.91  67872.83   1465.87  72054.20
 1474.36  67882.76   1452.76  72040.07
 1399.69  67846.97   1480.12  72060.47
 1423.39  67884.63   1475.10  72041.32
 1443.75  67858.60   1442.00  72048.14
 1486.37  67882.73   1487.72  72048.30
 1544.25  67869.63   1747.86  72050.83
 1627.59  67881.53   1768.01  72047.06
 1930.05  67829.08   1992.21  72043.70
 2046.36  67906.27   2076.72  72059.11
 1963.37  67847.78   2005.79  72025.43
 1971.94  67891.56   2072.15  72069.69
 2020.82  67870.17   2138.92  72047.71
 1926.17  67851.80   2034.24  72052.15
 1996.03  67898.92   2115.95  72052.82
*** network params change on H4 ***
  289.73  11132.19   1180.45  32313.01
  263.33    119.70    583.21  12101.80
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  140.13   2801.60   1082.53  24317.70
  271.67   6343.09   1127.05  34563.87
  274.72   1711.85    979.72  34238.48
  253.03   7840.40   1164.67  36951.61
  292.17    131.78    503.35  10446.33
  243.89   7277.75   1388.25  44363.18
  229.75   5697.62    765.27  31486.15
  272.68   3649.36   1156.79  33256.66
  253.40   3818.22   1463.81  45708.42
  200.07   1496.22   1129.32  35418.41
   30.60   2573.47   1004.79  31652.57
  202.19   3625.17   1531.50  55139.82
  239.87   3794.45   1804.80  63573.45
  210.31   4033.68   1800.50  72043.61
  150.67   4309.92   1716.21  72059.44
  149.85   4560.54   1774.33  72046.92
  169.30   4488.79   1745.37  72048.07
*** network params deleted on H4 ***
  162.38   4528.42   1786.12  72047.45
 1404.56  50062.13   1900.25  72056.40
 1936.78  67847.11   2017.57  72024.71
 1810.35  67890.78   1943.38  72068.12
 1833.57  67862.78   1891.90  72043.56
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1891.38  67870.42   1927.33  72050.93
 1880.23  67872.00   2042.42  72049.66
 1834.18  67858.33   1910.85  72035.89
 1875.74  67615.38   1996.25  71892.87
 1870.13  68148.07   1971.08  72229.50
 1949.39  67739.78   2020.45  72013.65
 1885.14  67994.72   1958.32  72066.26
 2000.28  67826.28   2024.50  72016.05
 2009.76  67899.62   2041.83  71037.28
 2158.51  67872.87   2274.20  71418.51
 2051.82  67885.24   2268.47  72050.96
 1824.24  67868.95   1928.81  72046.42
 1911.44  67799.83   1996.24  72052.30
 2022.76  67886.36   1996.49  71979.61
 2066.34  67918.42   2103.45  72099.63
 2083.44  67873.76   2172.18  71704.97
  597.04  19182.18    695.72  13802.38
    0.00      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
