    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1079.38  57790.55    981.44  56843.70
  710.45  60527.39    717.44  66715.38
 1106.10  66225.66   1181.84  70736.17
 1136.17  56245.35   1161.86  58938.69
 1507.52  54820.68   1579.83  57529.45
 1593.54  56866.13   1653.53  57399.35
 1825.17  66233.72   1901.21  69286.20
 1779.12  61159.25   1825.00  63709.01
 1723.41  61853.80   1750.79  62267.73
 1781.30  66186.21   1879.77  69152.06
 1889.31  66109.24   2005.09  69211.81
 1582.08  58439.62   1604.33  58631.07
 1756.19  59306.62   1708.67  57126.96
 2069.72  66478.78   1976.59  67221.42
 1906.15  67774.73   1804.12  67140.83
 1765.55  62946.21   1746.87  63338.45
 1683.03  61897.53   1632.22  60114.02
 1843.34  60578.24   1866.94  62600.31
 1859.03  67818.54   2012.40  72150.69
 1659.84  58112.81   1760.78  57369.00
 1684.32  61229.18   1819.54  70599.21
 1867.88  66097.75   2011.14  69439.13
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 2060.33  67836.64   2104.69  68446.59
 1874.11  67898.31   1850.64  65281.61
 1939.48  67687.83   1885.65  64767.29
 1886.40  54812.29   2092.04  65373.38
 1850.50  67928.60   1813.70  72120.34
 2036.46  67846.76   1921.93  63477.70
 1959.44  64432.42   1841.35  57863.46
 1735.67  63157.69   1944.21  70346.10
    0.00  10142.73    331.92  14197.43
    0.00      0.00      0.00     11.97
    0.00     11.94      0.00     11.94
  737.85  52238.41      0.00      0.00
  969.57  67873.38      0.00      0.00
 1305.47  67871.23      0.32     11.94
 1134.67  67871.10      0.00      0.00
 1018.69  67874.68     37.83   1328.73
  507.92  62445.40    162.61   2741.01
   84.63   3279.83    217.80      0.00
  994.82  59423.39   1333.78  61801.35
 1155.69  67849.34   1135.62  72022.85
 1035.67  67765.11   1102.35  72019.10
  760.25  66272.20    669.38  65278.78
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  904.18  67828.15    946.39  71997.96
  255.17  15621.61    198.35  14296.56
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    1.16      0.00      0.84      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
