    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1568.40  61770.33      0.00      0.00
 1719.12  67873.86      0.00      0.00
 1745.70  67872.40      1.15      0.00
 1648.76  67871.33      0.00      0.00
 1635.44  67864.27      0.00      0.00
 1656.21  67871.06      0.00      0.00
 1641.12  67877.02      0.00      0.00
 1666.02  67857.42      0.00      0.00
 1661.11  67880.14      0.32      0.00
 1677.16  67867.43      0.00      0.00
 1661.90  67871.46      0.00      0.00
 1646.93  67858.13      0.00      0.00
 1633.38  67893.24      0.00      0.00
 1650.19  67869.69      0.32      0.00
 1681.68  67868.31      0.00      0.00
 1675.98  67872.10      0.00      0.00
 1656.58  67866.89      0.00      0.00
 1642.81  67870.93      0.00      0.00
 1663.10  67786.93      0.84      0.00
 1691.47  67955.54      0.32      0.00
 1649.91  67866.14      0.00      0.00
 1663.66  67867.76      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1655.94  67882.05      0.00      0.00
 1651.98  67866.66      0.00      0.00
 1654.85  67871.39      0.32      0.00
 1639.23  67878.30      0.00      0.00
 1646.88  67863.48      0.00      0.00
 1643.60  67863.25      0.00      0.00
 1646.25  67878.63      0.00      0.00
 1653.06  67871.92      0.00      0.00
 1300.98  63346.01      0.32      0.00
  717.31  14473.14      0.00      0.00
 2181.90  67870.56      0.00      0.00
 1716.29  67871.29      0.00      0.00
 1645.37  67867.59      0.00      0.00
 1642.03  67882.09      0.32      0.00
 1613.26  67866.34      0.00      0.00
 1699.80  67866.78      0.00      0.00
 1659.93  67883.09      0.00      0.00
 1655.85  67866.64      0.00      0.00
 1689.14  67869.01      0.32      0.00
 1660.42  67859.32      0.00      0.00
 1674.96  67884.44      0.00      0.00
 1656.60  67867.18      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1647.01  67877.55      0.00      0.00
  676.35  27524.73      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
