    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1469.31  59485.24      0.00      0.00
 1609.95  66496.27      0.00      0.00
 1654.04  67879.83      1.15      0.00
 1451.23  65648.73      0.00      0.00
 1644.84  67723.76      0.00      0.00
 1623.70  67677.08      0.00      0.00
 1486.03  67388.74      0.00      0.00
 1644.06  67874.01      0.00      0.00
 1644.54  67879.42      0.32      0.00
 1646.95  67858.71      0.00      0.00
 1463.91  67872.45      0.00      0.00
 1517.54  67877.62      0.00      0.00
 1650.74  67865.66      0.00      0.00
 1545.54  67833.71      0.32      0.00
 1697.98  67915.95      0.00      0.00
 1685.40  67870.10      0.00      0.00
 1646.92  67865.84      0.00      0.00
 1587.01  67873.97      0.00      0.00
 1455.71  67870.84      0.83      0.00
 1611.60  67879.10      0.32      0.00
 1629.35  67855.48      0.00      0.00
 1662.21  67881.25      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1649.71  67869.43      0.00      0.00
 1666.80  67862.39      0.00      0.00
 1634.25  67882.88      0.32      0.00
 1689.43  67870.29      0.00      0.00
 1661.28  67869.95      0.00      0.00
 1678.17  67823.84      0.00      0.00
 1678.98  67917.15      0.00      0.00
 1657.27  67871.72      0.00      0.00
  928.80  48734.15      0.32      0.00
 1515.22  54342.17      0.00      0.00
 1782.63  67864.22      0.00      0.00
 1722.21  67843.16      0.00      0.00
 1656.87  67905.84      0.00      0.00
 1638.69  67871.63      0.32      0.00
 1662.14  67870.98      0.00      0.00
 1635.17  67869.18      0.00      0.00
 1651.30  67855.86      0.00      0.00
 1666.99  67886.97      0.00      0.00
 1645.73  67862.44      0.00      0.00
 1639.54  67886.83      0.32      0.00
 1637.65  67856.40      0.00      0.00
 1657.77  67877.50      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1655.74  67869.15      0.00      0.00
  535.98  22161.55      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.33      0.48      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
