    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1484.97  61154.67   1316.21  53944.25
 1492.03  67369.69   1528.43  70712.47
 1403.32  66723.91   1577.23  69960.74
 1574.49  64909.39   1561.77  68165.69
 1571.52  67873.80   1636.87  71937.65
 1461.78  66062.89   1577.61  70276.41
 1577.05  66441.45   1662.00  70322.38
 1558.68  66166.66   1602.34  69927.08
 1516.68  67874.41   1572.06  72046.85
 1544.95  66597.98   1586.03  70001.64
 1538.99  67878.03   1686.91  72058.94
 1522.87  66976.58   1597.72  70785.26
 1638.38  67472.25   1713.55  71033.78
 1606.83  66306.17   1668.44  70142.06
 1511.35  67680.93   1559.59  71481.82
 1551.06  67078.95   1654.42  71360.92
 1545.38  67100.02   1578.40  70856.57
 1533.25  67666.27   1593.92  71556.76
 1512.19  65920.05   1548.59  69778.00
 1495.35  65358.49   1587.60  69746.61
 1575.62  66768.26   1522.00  70290.32
 1499.04  65009.94   1633.62  67918.05
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1313.42  67210.37   1335.64  70360.87
 1469.67  67072.89   1599.56  71462.52
 1300.65  63293.78   1338.63  65620.81
 1310.24  65905.32   1429.14  69231.56
 1288.24  64107.07   1354.27  67183.00
 1271.25  60174.74   1306.95  62797.46
 1398.72  65202.30   1358.78  68353.99
 1412.66  66072.86   1412.23  70308.74
  425.73  20911.61    451.75  24510.56
  542.79  14441.06   1230.19  61477.38
 1395.82  52152.76   1543.57  59979.02
 1340.97  52160.51   1521.87  59651.90
 1746.72  64164.32   1989.58  70998.17
 1399.96  53430.03   1618.69  61551.87
 1515.58  54784.55   1692.31  62120.39
 1723.77  64938.21   1910.82  70626.20
 1557.45  60695.71   1743.64  66245.94
 1537.58  54553.96   1776.32  65347.42
 1941.36  63143.31   2086.49  70221.90
 1460.71  54720.05   1684.02  66007.49
 1580.06  57769.20   1842.81  70474.01
 1482.53  53362.18   1775.44  63671.22
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1902.24  64162.98   2157.91  70902.82
 1203.29  40991.60   1188.76  35415.12
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
