    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1356.73  60811.41   1234.59  56402.02
 1363.94  66696.01   1464.37  70681.26
 1357.90  67864.42   1337.49  71872.63
 1231.26  67882.87   1297.76  71820.28
 1323.46  67831.07   1386.51  72044.33
 1365.77  67919.21   1409.12  72048.92
 1275.85  67868.00   1323.58  72045.41
 1357.35  67747.89   1418.95  72056.95
 1069.68  68001.29   1177.79  72047.14
 1179.84  67870.44   1065.98  72048.00
 1323.56  67868.31   1410.72  72048.69
 1290.06  67867.59   1385.12  72044.98
 1586.08  67870.62   1663.51  72051.14
 1824.53  67876.06   1928.38  72055.44
 1895.47  67870.11   1989.30  72039.35
 1845.78  67876.62   1939.01  72058.25
 1872.01  67863.59   2007.24  72044.42
 1854.58  67874.45   2059.33  72008.02
 1984.85  67700.69   2029.15  72093.58
 2005.38  67993.30   2095.07  72014.02
*** network params change on H4 ***
  288.03  10413.50   1022.39  28547.36
  283.12    179.55    646.71  13406.14
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  232.13   7929.49   1276.69  40279.65
  280.65    131.73    481.81  10448.15
   17.60     11.97     20.53    562.57
    0.00      0.00     14.44    299.24
   78.35   6061.28    737.74  28695.58
  267.27    119.68    912.26  18585.81
   11.00   3303.83   1532.17  33929.14
  281.25   1819.42   1498.91  50421.04
  270.10   5087.07   1424.85  48141.65
  260.63   4069.64   1408.94  46545.64
  248.66   4471.52   1976.78  65253.59
  199.35   4105.72   1757.78  72191.21
  174.62   4503.09   1768.24  72001.46
  169.48   4205.15   1768.29  72098.61
  145.99   4408.17   1739.32  72052.01
  154.46   4572.21   1798.15  72054.14
  161.57   4380.91   1752.98  72045.63
  166.52   4476.80   1778.78  72047.78
*** network params deleted on H4 ***
 1256.56  48149.21   1845.81  72050.18
 1885.07  67877.48   1941.42  72044.97
 1876.28  67868.27   1970.74  72057.67
 1916.67  67869.49   2017.94  72046.99
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1874.25  67868.13   2002.73  72045.55
 1826.56  67871.52   1932.04  72049.15
 1878.06  67847.05   2009.18  72024.13
 1928.33  67884.33   1989.42  72077.67
 1845.22  67877.47   1947.36  72046.44
 1790.64  67871.87   1906.78  72053.21
 1841.98  67874.15   2008.81  72042.91
 1850.37  67874.04   1937.94  72038.38
 1804.64  67869.22   1900.68  72046.70
 1869.10  67870.03   1939.19  72059.54
 1888.36  67857.31   1983.60  72046.78
 1786.49  67879.42   1823.24  72057.29
 2054.84  67856.84   2151.27  72029.06
 1758.79  67867.65   1676.23  63247.43
 1853.44  62706.43   1969.48  67685.78
 1931.24  67860.95   2008.92  72065.57
  494.70  18685.34    504.19  17576.27
    0.00      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
