    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1563.47  61047.31      0.00      0.00
 1716.19  67868.81      0.00      0.00
 1733.08  67877.80      0.32      0.00
 1652.00  67864.97      0.84      0.00
 1618.96  67878.38      0.00      0.00
 1690.17  67865.53      0.00      0.00
 1653.39  67866.82      0.00      0.00
 1651.76  67881.31      0.00      0.00
 1677.89  67865.45      0.32      0.00
 1650.98  67870.17      0.00      0.00
 1571.33  67873.72      0.00      0.00
 1641.94  67791.67      0.00      0.00
 1978.20  65377.55      0.00      0.00
 2246.80  67874.14      0.32      0.00
 1616.14  67867.65      0.00      0.00
 1656.69  67864.22      0.00      0.00
 1677.91  67882.81      0.00      0.00
 1755.51  67863.08      0.00      0.00
 1662.19  67872.57      0.00      0.00
 1646.67  67871.92      1.16      0.00
*** network params change on H4 ***
  304.51  13776.27      0.00      0.00
  250.88   2861.16      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  266.28   4441.26      0.00      0.00
  271.72   4249.43      0.00      0.00
  280.18   3195.77      0.32      0.00
  261.12   3136.08      0.00      0.00
  253.56    861.79      0.00      0.00
  238.38   8150.34      0.00      0.00
  266.96   3889.85      0.00      0.00
  276.26   3592.86      0.00      0.00
  264.05   3890.07      0.32      0.00
  277.55   4051.37      0.00      0.00
  175.87   1016.86      0.00      0.00
  136.06   2968.42      0.00      0.00
  176.52   4010.00      0.00      0.00
  208.47   4656.08      0.32      0.00
  216.50   4223.56      0.00      0.00
  160.79   4585.37      0.00      0.00
  152.44   4584.44      0.00      0.00
  153.51   4488.42      0.00      0.00
*** network params deleted on H4 ***
 1053.55  43124.99      0.00      0.00
 1658.23  67867.93      0.32      0.00
 1602.52  67796.25      0.00      0.00
 1663.98  67942.73      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1642.20  67873.51      0.00      0.00
 1702.41  67870.46      0.00      0.00
 1637.23  67870.30      0.32      0.00
 1678.37  67876.50      0.00      0.00
 1630.04  67814.65      0.00      0.00
 1666.79  67920.71      0.00      0.00
 1634.75  67857.38      0.00      0.00
 1645.98  67878.00      0.83      0.00
 1675.90  67878.41      0.32      0.00
 1651.89  67861.04      0.00      0.00
 1655.85  67881.12      0.00      0.00
 1637.04  67870.98      0.00      0.00
 1478.96  67843.65      0.00      0.00
 1661.43  66705.16      0.32      0.00
 1564.12  66970.74      0.00      0.00
 1634.13  67383.29      0.00      0.00
  711.82  20582.62      0.00      0.00
    0.00      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
