    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1575.80  61652.47      0.00      0.00
 1687.78  67929.34      0.00      0.00
 1721.81  67862.33      1.15      0.00
 1728.90  67874.21      0.00      0.00
 1622.09  67873.34      0.00      0.00
 1502.09  67876.65      0.00      0.00
 1795.63  67871.29      0.00      0.00
 1670.22  67863.90      0.00      0.00
 1580.26  67879.26      0.32      0.00
 1615.49  67866.61      0.00      0.00
 1601.33  67867.59      0.00      0.00
 1566.10  66590.24      0.00      0.00
 1859.56  67859.93      0.00      0.00
 1552.94  67880.31      0.32      0.00
 1733.13  67861.83      0.00      0.00
 1694.71  67874.42      0.00      0.00
 1614.00  67878.96      0.00      0.00
 1605.25  67868.49      0.00      0.00
 1659.75  67867.18      0.83      0.00
*** network params change on H4 ***
 1703.31  67843.64      0.32      0.00
  255.95  10316.55      0.00      0.00
  256.72   2920.59      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  275.77   4392.63      0.00      0.00
  270.22   4524.29      0.00      0.00
  267.53   1267.89      0.32      0.00
  221.51     11.97      0.00      0.00
    0.00      0.00      0.00      0.00
  111.41   9862.94      0.00      0.00
  256.67   2943.96      0.00      0.00
  287.19   4011.01      0.32      0.00
  272.60   4197.49      0.00      0.00
  272.85   3159.98      0.00      0.00
  261.12   4380.99      0.00      0.00
  279.45   4703.99      0.00      0.00
  265.11   2717.14      0.00      0.00
  131.96     71.82      0.32      0.00
    0.00     11.97      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
*** network params deleted on H4 ***
   59.11   2166.43      0.00      0.00
  237.74   9803.62      0.32      0.00
 1626.80  67873.66      0.00      0.00
 1590.87  67866.71      0.00      0.00
 1676.60  67875.56      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1649.75  67776.57      0.00      0.00
 1755.36  67960.20      0.00      0.00
 1552.09  67878.93      0.32      0.00
 1703.89  67869.89      0.00      0.00
 1669.95  67870.28      0.00      0.00
 1463.76  67853.07      0.00      0.00
 1822.05  67882.27      0.83      0.00
 1686.55  67814.98      0.32      0.00
 1691.13  67918.33      0.00      0.00
 1650.83  67879.85      0.00      0.00
 1629.79  67869.77      0.00      0.00
 1644.38  67872.20      0.00      0.00
 1649.57  67692.20      0.00      0.00
 1652.41  67871.77      0.32      0.00
 1663.48  68053.66      0.00      0.00
 1599.99  67867.66      0.00      0.00
  510.56  18705.16      0.00      0.00
    0.00      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
