    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1201.24  60146.46   1062.85  55596.98
 1214.57  67548.76   1285.90  71330.72
 1102.65  66382.62   1161.89  69860.09
 1197.07  45790.44   1264.35  44581.98
 1882.14  59478.87   1827.81  60351.05
 1689.71  55554.62   1694.32  55614.13
 1896.97  64712.06   1943.52  67585.50
 1966.53  67030.66   2038.40  68743.84
 1846.63  67868.85   1926.09  72045.58
 1899.03  67887.05   2031.56  72064.17
 1787.65  67860.38   1871.83  72040.27
 1831.98  67873.54   1972.64  72059.58
 1750.07  67875.81   1867.92  72043.94
 1738.92  67853.49   1877.02  72033.69
 1885.35  67893.97   1967.44  72071.51
 1792.64  67839.18   1885.06  72016.29
 1828.53  67897.39   1939.89  72066.85
 1918.97  67872.00   2011.39  72061.63
 1868.59  67840.94   1973.70  72018.16
*** network params change on H4 ***
 2110.27  67905.25   2210.50  72082.70
  288.13  13903.29   1086.66  28188.48
  267.60     71.79      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  275.30   1437.68      8.09    167.73
  270.98   7976.75   1030.30  26285.51
  265.29    107.80      0.32      0.00
   84.35    155.60      7.51    155.60
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
  204.25   7194.25    930.45  29488.17
  232.34   5160.15    415.82  15468.47
  218.96    884.60    634.54  17154.14
  236.88   4592.71   1013.90  33428.70
  223.46   3997.85   1120.63  36890.36
  202.71   5063.67   1400.73  48682.47
  227.31   3878.38   1746.93  63586.35
  224.89   4142.08   1830.43  72055.41
  157.95   4217.71   1802.21  72048.50
  187.61   4780.31   1709.86  72028.17
  205.67   4057.81   1800.70  72071.00
*** network params deleted on H4 ***
  177.95   4321.85   1774.21  72047.24
 1806.62  64324.10   1993.65  72027.66
 1863.15  64233.20   2114.03  72074.55
 2043.67  65969.10   2130.52  72026.15
 2047.75  64719.68   2170.35  72063.76
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1992.53  64580.90   2017.25  72053.83
 1828.87  67679.52   2054.29  72048.65
 1866.74  67870.50   1926.12  72048.07
 1847.81  67870.30   1915.59  72047.86
 1783.97  67864.46   1920.95  72055.10
 1816.33  67877.80   1917.23  72043.11
 1869.22  67867.05   1984.00  72056.37
 1837.99  67865.14   1951.01  72043.85
 1870.69  67852.23   1946.24  72029.41
 1822.95  67899.98   1957.81  72076.64
 1968.89  67853.87   2006.55  72033.36
 1866.86  67870.84   1953.79  72048.43
 1871.54  67884.24   1943.02  72061.91
 1819.85  67749.31   1876.96  71759.21
 1847.57  67985.34   1942.32  72302.44
 1869.88  67750.33   1976.94  71951.81
  424.17  16049.84    426.77  16364.03
    0.00      0.00      0.00      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
