    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1525.10  60048.97      0.00      0.00
 1718.33  67870.24      0.00      0.00
 1735.23  67822.42      1.15      0.00
 1705.98  67913.55      0.00      0.00
 1642.45  67880.56      0.00      0.00
 1590.43  67733.99      0.00      0.00
 1730.80  68008.69      0.00      0.00
 1611.73  67871.58      0.00      0.00
 1574.32  67872.17      0.32      0.00
 1806.85  67865.42      0.00      0.00
 1649.06  67871.20      0.00      0.00
 1661.96  67874.25      0.00      0.00
 1646.49  67870.77      0.00      0.00
 1583.53  67875.09      0.32      0.00
 1667.32  67842.23      0.00      0.00
 1646.55  67779.12      0.00      0.00
 1724.47  67994.48      0.00      0.00
 1635.41  67856.50      0.00      0.00
 1699.24  67872.34      1.16      0.00
*** network params change on H4 ***
 1586.87  67874.98      0.00      0.00
  257.06  10880.58      0.00      0.00
  250.11   2848.75      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  273.60   2645.41      0.00      0.00
  267.31    119.70      0.00      0.00
  177.64     71.87      0.32      0.00
   34.36   9451.12      0.00      0.00
  255.58   2980.33      0.00      0.00
  266.98   3243.67      0.00      0.00
  288.33   4789.17      0.00      0.00
  254.88   4106.32      0.00      0.00
  270.62    131.65      0.32      0.00
  232.97   9219.09      0.00      0.00
  249.16   3267.72      0.00      0.00
  273.32   3384.11      0.00      0.00
  278.00   4435.88      0.00      0.00
  257.46   3064.36      0.32      0.00
  275.54   4604.18      0.00      0.00
  262.90   3680.83      0.00      0.00
  267.57   4201.44      0.00      0.00
*** network params deleted on H4 ***
  253.79   3555.09      0.00      0.00
    0.32      0.00      0.32      0.00
 1240.04  50416.62      0.00      0.00
 1503.57  67868.54      0.00      0.00
 1775.08  67883.43      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1548.91  67808.35      0.00      0.00
 1523.83  67930.19      0.00      0.00
 2441.27  59239.32      0.32      0.00
 1565.02  67875.61      0.00      0.00
 1733.80  67876.20      0.00      0.00
 1710.67  67871.79      0.00      0.00
 1629.11  67868.05      0.84      0.00
 1682.63  67875.71      0.32      0.00
 1568.97  67867.41      0.00      0.00
 1762.66  67880.00      0.00      0.00
 1527.62  67865.34      0.00      0.00
 1756.43  67784.14      0.00      0.00
 1656.29  67953.82      0.00      0.00
 1655.59  67882.61      0.32      0.00
 1644.44  67868.13      0.00      0.00
 1620.19  67870.98      0.00      0.00
  720.69  25939.49      0.00      0.00
    0.00      0.00      0.00      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
