    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
  960.98  50599.39    804.10  47008.78
 1238.99  67385.36   1330.66  71937.61
 1239.40  66377.15   1322.83  69778.04
 1257.92  65509.72   1303.54  69641.51
 1280.53  67890.23   1315.78  72058.51
 1254.76  67199.77   1287.97  71318.16
 1051.12  67081.24   1125.27  70650.92
 1389.15  67877.49   1416.33  72043.51
 1189.61  67437.02   1280.96  71027.92
 1204.98  67750.57   1270.79  72003.70
 1138.69  67873.32   1192.48  72050.33
 1149.30  67867.39   1174.19  72044.76
 1081.86  67876.26   1096.84  72055.65
 1179.09  67783.83   1250.56  71986.64
 1069.81  67936.45   1110.54  72068.69
 1591.26  67893.12   1687.17  72057.91
 2011.57  67854.29   2091.98  72068.25
 1931.41  67174.32   2144.27  72061.50
 1748.52  67886.05   1850.00  71454.34
 2043.10  67849.66   2056.29  72039.30
 2109.33  67882.14   2109.37  71066.17
 2040.19  67875.72   2105.15  69563.02
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 2052.79  67827.96   2003.04  67002.10
 2108.37  67913.84   2012.14  64918.38
 2122.95  67453.36   2062.63  67692.77
 2000.87  68287.80   2125.25  72042.42
 2010.63  67845.59   2138.26  72035.06
 1913.47  67878.72   2074.86  72068.25
 1973.83  67888.40   2138.66  72056.57
 1910.75  67847.78   2043.48  72025.43
 1866.31  67583.80   1927.34  71944.00
 2076.04  68167.13   2162.80  72147.43
 1925.70  67881.05   2093.07  72082.47
 1819.07  67880.78   1938.41  72022.33
 1901.95  67847.51   1955.95  72049.08
 1841.89  67886.99   1953.67  72028.19
 1902.24  67828.34   1933.33  72040.69
 2083.64  67896.91   2144.92  71987.19
 1833.94  67747.12   1928.14  72016.44
 1908.77  67969.62   1979.92  72148.86
 1840.44  67906.28   1969.24  72095.81
 1885.29  67847.96   1972.69  72012.91
 1999.43  67894.47   1912.61  69510.13
 2155.74  67871.92   2200.56  70602.12
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 2055.92  67865.94   2247.99  72042.48
  706.13  24460.77    718.36  23413.48
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
