    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1419.20  57869.75      0.00      0.00
 1643.43  67872.71      0.00      0.00
 1604.42  67569.68      1.15      0.00
 1600.45  68167.79      0.00      0.00
 1620.37  67773.96      0.00      0.00
 1646.57  67750.51      0.00      0.00
 1633.75  67874.52      0.00      0.00
 1643.93  67860.49      0.00      0.00
 1642.56  67880.19      0.32      0.00
 1648.75  67877.13      0.00      0.00
 1656.02  67867.86      0.00      0.00
 1662.41  67881.19      0.00      0.00
 1661.46  67866.10      0.00      0.00
 1659.39  67867.50      0.32      0.00
 1739.89  67874.10      0.00      0.00
 1659.93  67874.85      0.00      0.00
 1629.05  67867.05      0.00      0.00
 1631.49  67868.59      0.00      0.00
 1704.84  67869.83      0.83      0.00
 1649.51  67881.46      0.32      0.00
 1551.61  67859.24      0.00      0.00
 1762.70  67870.99      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1612.99  67880.24      0.00      0.00
 1650.03  67870.55      0.00      0.00
 1714.58  67867.32      0.32      0.00
 1643.35  67861.91      0.00      0.00
 1628.59  67887.17      0.00      0.00
 1735.57  67863.86      0.00      0.00
 1647.55  67873.93      0.00      0.00
 1667.91  67869.22      0.00      0.00
 1524.00  67869.22      0.32      0.00
 1791.39  67874.73      0.00      0.00
 1657.15  67867.85      0.00      0.00
 1550.39  67847.97      0.00      0.00
 1554.28  67886.86      0.00      0.00
 1864.54  67210.30      0.32      0.00
 1648.64  67882.20      0.00      0.00
 1652.47  67863.55      0.00      0.00
 1618.91  67872.11      0.00      0.00
 1671.04  67872.83      0.00      0.00
 1644.16  67871.33      0.00      0.00
 1561.51  67870.96      0.32      0.00
 1819.68  67861.49      0.00      0.00
 1602.65  67881.66      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1671.80  67868.52      0.00      0.00
  495.45  17488.82      0.00      0.00
    0.00      0.00      0.32      0.00
    0.33      0.48      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.84      0.00      0.84      0.00
    0.32      0.00      0.00      0.00
    0.00      0.00      0.32      0.00
