    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1429.55  57956.45      0.00      0.00
 1585.82  64913.53      0.00      0.00
 1644.98  67881.01      1.16      0.00
 1620.92  67474.34      0.00      0.00
 1600.07  67871.24      0.00      0.00
 1662.44  67870.51      0.00      0.00
 1639.13  67866.06      0.00      0.00
 1648.65  67880.58      0.00      0.00
 1654.22  67869.49      0.32      0.00
 1627.70  67868.66      0.00      0.00
 1707.78  67860.88      0.00      0.00
 1682.10  67871.00      0.00      0.00
 1669.35  67880.78      0.00      0.00
 1714.91  67858.17      0.32      0.00
 1651.58  67875.23      0.00      0.00
 1637.58  67877.81      0.00      0.00
 1660.13  67851.65      0.00      0.00
 1594.34  67889.83      0.00      0.00
 1737.14  67869.08      0.83      0.00
 1618.57  67871.86      0.32      0.00
 1688.74  67856.19      0.00      0.00
 1667.07  67889.70      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1629.47  67227.87      0.00      0.00
 1683.31  68522.67      0.00      0.00
 1618.08  67860.38      0.32      0.00
 1722.53  67878.70      0.00      0.00
 1653.79  67863.52      0.00      0.00
 1612.67  67882.27      0.00      0.00
 1688.08  67863.36      0.00      0.00
 1681.16  67819.44      0.00      0.00
 1667.75  67918.19      0.32      0.00
 1645.60  67887.73      0.00      0.00
 1675.43  67869.97      0.00      0.00
 1614.41  67868.50      0.00      0.00
 1656.08  67868.65      0.00      0.00
 1636.78  67868.27      0.32      0.00
 1572.11  67867.51      0.00      0.00
 1669.69  67881.15      0.00      0.00
 1741.33  67855.05      0.00      0.00
 1651.62  67882.14      0.00      0.00
 1606.49  67853.33      0.32      0.00
 1697.14  67887.99      0.00      0.00
 1594.75  67874.13      0.00      0.00
 1579.90  67868.19      0.00      0.00
    sta1-wlan0          sta1-wlan1    
 Kbps in  Kbps out   Kbps in  Kbps out
 1621.48  67864.46      0.00      0.00
  531.22  20563.08      0.00      0.00
    0.00      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.00      0.00      0.00      0.00
    0.83      0.00      0.83      0.00
    0.32      0.00      0.32      0.00
    0.00      0.00      0.00      0.00
